collision_id,crash_date_crash,crash_time_crash,borough,zip_code,latitude,longitude,number_of_persons_injured,number_of_persons_killed,contributing_factor_vehicle_1,vehicle_type_code1
4407297,2021-04-14,9:31,BRONX,10473.0,40.82433,-73.874374,0,0,PASSING TOO CLOSELY,STATION WAGON/SPORT UTILITY VEHICLE
4407321,2021-04-14,12:40,UNKNOWN,,40.856606,-73.92841,0,0,DRIVER INATTENTION/DISTRACTION,STATION WAGON/SPORT UTILITY VEHICLE
4408100,2021-04-08,21:52,BROOKLYN,11212.0,40.65785,-73.91648,0,0,UNSPECIFIED,SEDAN
4407505,2021-04-14,8:58,UNKNOWN,,40.62764,-73.89022,0,0,PASSING OR LANE USAGE IMPROPER,STATION WAGON/SPORT UTILITY VEHICLE
4408047,2021-04-09,1:15,UNKNOWN,,40.58401,-73.98587,0,0,FOLLOWING TOO CLOSELY,SEDAN
4407805,2021-04-14,17:30,BROOKLYN,11211.0,40.71791,-73.95341,1,0,TURNING IMPROPERLY,STATION WAGON/SPORT UTILITY VEHICLE
4407697,2021-04-15,0:00,UNKNOWN,,40.780437,-73.94989,0,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4407367,2021-04-14,8:30,QUEENS,11004.0,40.73973,-73.70625,0,0,UNSPECIFIED,SEDAN
4407837,2021-04-05,16:21,MANHATTAN,10029.0,40.7952,-73.94623,3,0,PASSING TOO CLOSELY,STATION WAGON/SPORT UTILITY VEHICLE
4407548,2021-04-14,10:40,BROOKLYN,11201.0,40.694794,-73.98246,1,0,FAILURE TO YIELD RIGHT-OF-WAY,TAXI
4407820,2021-04-16,8:30,BROOKLYN,11228.0,40.614063,-74.01393,0,0,UNSPECIFIED,TRAILER
4456635,2021-07-08,16:45,BROOKLYN,11211.0,40.715702,-73.95579,1,0,VIEW OBSTRUCTED/LIMITED,SEDAN
4408150,2021-04-16,18:50,BROOKLYN,11218.0,40.633152,-73.97762,0,0,UNSPECIFIED,SEDAN
4407842,2021-04-16,15:23,BROOKLYN,11228.0,40.612736,-74.01172,1,0,FOLLOWING TOO CLOSELY,SEDAN
4407673,2021-04-15,17:55,BROOKLYN,11249.0,40.70166,-73.961464,2,0,PAVEMENT SLIPPERY,STATION WAGON/SPORT UTILITY VEHICLE
4407278,2021-04-14,0:42,MANHATTAN,10035.0,40.80641,-73.94227,0,0,UNSPECIFIED,TAXI
4407459,2021-04-14,12:30,MANHATTAN,10019.0,40.762234,-73.98987,1,0,DRIVER INATTENTION/DISTRACTION,VAN
4407514,2021-04-15,8:30,BRONX,10458.0,40.863647,-73.8918,0,0,UNSPECIFIED,BUS
4408367,2021-04-15,18:36,BROOKLYN,11224.0,40.576626,-73.98478,2,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4407313,2021-04-14,13:45,BROOKLYN,11214.0,40.60118,-73.99098,0,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4407396,2021-04-14,19:46,BROOKLYN,11220.0,40.64721,-74.01531,0,0,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE
4407883,2021-04-13,17:11,UNKNOWN,,,,0,0,FOLLOWING TOO CLOSELY,SEDAN
4407611,2021-04-15,16:18,UNKNOWN,,40.681145,-73.7923,0,0,UNSAFE SPEED,SEDAN
4408053,2021-04-15,12:40,BROOKLYN,11224.0,40.57529,-73.97655,0,0,BACKING UNSAFELY,STATION WAGON/SPORT UTILITY VEHICLE
4407905,2021-04-16,17:45,UNKNOWN,,40.786,-73.84574,0,0,FAILURE TO YIELD RIGHT-OF-WAY,SEDAN
4407642,2021-04-15,20:00,BROOKLYN,11214.0,40.601128,-73.997086,1,0,PEDESTRIAN/BICYCLIST/OTHER PEDESTRIAN ERROR/CONFUSION,TAXI
4407556,2021-04-15,11:45,UNKNOWN,,40.827923,-73.93483,0,0,UNSAFE LANE CHANGING,SEDAN
4407774,2021-04-05,16:27,MANHATTAN,10026.0,40.805824,-73.954636,0,0,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE
4407360,2021-04-14,13:30,UNKNOWN,,40.642776,-74.02003,0,0,PASSING OR LANE USAGE IMPROPER,SEDAN
4408139,2021-04-14,18:56,UNKNOWN,,40.86674,-73.92873,1,0,PAVEMENT DEFECTIVE,MOTORCYCLE
4407848,2021-04-16,9:10,UNKNOWN,,,,0,0,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE
4407401,2021-04-15,1:30,UNKNOWN,,,,0,0,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE
4485464,2021-12-10,12:15,UNKNOWN,,40.571625,-74.11192,0,0,BACKING UNSAFELY,SEDAN
4408223,2021-04-12,6:00,UNKNOWN,,40.678375,-73.9265,0,0,OTHER LIGHTING DEFECTS,GARBAGE OR REFUSE
4408075,2021-04-14,19:50,UNKNOWN,,40.74209,-73.984985,1,0,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE
4407967,2021-04-16,11:30,BRONX,10455.0,40.81228,-73.90941,0,0,UNSPECIFIED,SEDAN
4407875,2021-04-16,23:45,UNKNOWN,,40.604195,-73.97218,0,0,REACTION TO UNINVOLVED VEHICLE,PICK-UP TRUCK
4407915,2021-04-11,18:45,BRONX,10460.0,40.84383,-73.886375,0,0,DRIVER INATTENTION/DISTRACTION,STATION WAGON/SPORT UTILITY VEHICLE
4408258,2021-04-16,8:30,UNKNOWN,,40.759163,-73.988396,1,0,FAILURE TO YIELD RIGHT-OF-WAY,SEDAN
4408033,2021-04-15,19:39,BROOKLYN,11226.0,40.652927,-73.959335,1,0,UNSPECIFIED,
4408308,2021-04-14,21:00,BROOKLYN,11216.0,40.69097,-73.94833,2,0,FOLLOWING TOO CLOSELY,SEDAN
4407869,2021-04-16,19:00,UNKNOWN,,40.718864,-73.97483,0,0,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE
4407732,2021-04-15,23:30,BROOKLYN,11208.0,40.683174,-73.87389,0,0,DRIVER INATTENTION/DISTRACTION,VAN
4407684,2021-04-15,17:11,UNKNOWN,,,,1,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4407602,2021-04-15,2:00,QUEENS,11372.0,40.749744,-73.884315,0,0,PASSING OR LANE USAGE IMPROPER,BOX TRUCK
4407959,2021-04-16,19:54,MANHATTAN,10010.0,40.738316,-73.98773,0,0,UNSPECIFIED,TAXI
4408397,2021-04-08,9:21,BRONX,10461.0,40.839382,-73.84531,0,0,UNSPECIFIED,SEDAN
4408067,2021-04-16,9:50,BROOKLYN,11212.0,40.66806,-73.90394,0,0,UNSPECIFIED,SEDAN
4408279,2021-04-16,12:10,UNKNOWN,,40.74715,-73.985504,0,0,DRIVER INATTENTION/DISTRACTION,STATION WAGON/SPORT UTILITY VEHICLE
4407723,2021-04-14,8:40,UNKNOWN,,40.663776,-73.889915,0,0,DRIVER INATTENTION/DISTRACTION,STATION WAGON/SPORT UTILITY VEHICLE
4408198,2021-04-16,23:25,UNKNOWN,,40.843903,-73.927284,0,0,UNSAFE LANE CHANGING,SEDAN
4407501,2021-04-14,20:25,UNKNOWN,,40.836296,-73.87369,2,0,UNSPECIFIED,SEDAN
4408119,2021-04-15,21:04,BROOKLYN,11203.0,40.655285,-73.93658,2,0,FAILURE TO YIELD RIGHT-OF-WAY,TAXI
4408359,2021-04-09,12:00,BROOKLYN,11249.0,40.70166,-73.961464,0,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4407816,2021-04-16,10:05,BROOKLYN,11220.0,40.64606,-74.01648,1,0,BRAKES DEFECTIVE,PICK-UP TRUCK
4407168,2021-04-14,7:00,UNKNOWN,,,,0,0,FELL ASLEEP,STATION WAGON/SPORT UTILITY VEHICLE
4407543,2021-04-15,8:23,QUEENS,11423.0,40.72119,-73.761185,1,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4407801,2021-04-15,12:00,QUEENS,11385.0,40.708363,-73.87203,0,0,DRIVER INATTENTION/DISTRACTION,STATION WAGON/SPORT UTILITY VEHICLE
4407346,2021-04-14,14:10,UNKNOWN,,40.674004,-73.81881,0,0,TRAFFIC CONTROL DISREGARDED,SCHOOL BUS
4407769,2021-04-14,23:10,UNKNOWN,,40.729176,-73.87898,2,0,UNSPECIFIED,SEDAN
4455856,2021-09-11,10:59,QUEENS,11368.0,40.745766,-73.86421,0,0,OBSTRUCTION/DEBRIS,STATION WAGON/SPORT UTILITY VEHICLE
4408093,2021-04-15,12:30,BRONX,10475.0,40.86832,-73.83317,0,0,OVERSIZED VEHICLE,SEDAN
4407475,2021-04-14,18:45,QUEENS,11691.0,40.598515,-73.766464,0,0,ANIMALS ACTION,MOTORCYCLE
4408113,2021-03-20,15:58,BROOKLYN,11205.0,40.695004,-73.9525,0,0,PASSING TOO CLOSELY,STATION WAGON/SPORT UTILITY VEHICLE
4407833,2021-04-14,11:50,UNKNOWN,,40.72773,-73.90674,0,0,UNSPECIFIED,SEDAN
4407923,2021-04-16,8:41,QUEENS,11385.0,40.704563,-73.91066,1,0,DRIVER INATTENTION/DISTRACTION,STATION WAGON/SPORT UTILITY VEHICLE
4407424,2021-04-14,13:30,UNKNOWN,,40.66807,-73.80789,0,0,FAILURE TO YIELD RIGHT-OF-WAY,STATION WAGON/SPORT UTILITY VEHICLE
4407741,2021-04-14,0:00,BROOKLYN,11207.0,40.66944,-73.883995,1,0,TRAFFIC CONTROL DISREGARDED,STATION WAGON/SPORT UTILITY VEHICLE
4407891,2021-04-09,10:15,UNKNOWN,,40.684082,-73.90864,0,0,PASSING TOO CLOSELY,STATION WAGON/SPORT UTILITY VEHICLE
4407647,2021-04-14,15:05,BROOKLYN,11201.0,40.69349,-73.97917,1,0,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE
4407909,2021-04-16,0:00,QUEENS,11354.0,40.765266,-73.81517,0,0,PASSING TOO CLOSELY,STATION WAGON/SPORT UTILITY VEHICLE
4407439,2021-04-14,18:00,UNKNOWN,,40.74613,-73.83605,0,0,DRIVER INATTENTION/DISTRACTION,STATION WAGON/SPORT UTILITY VEHICLE
4407604,2021-04-15,12:17,MANHATTAN,10016.0,40.74708,-73.98135,1,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4407752,2021-04-15,10:37,BRONX,10467.0,40.87482,-73.877,1,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4407380,2021-04-14,19:15,QUEENS,11385.0,40.70399,-73.85589,0,0,FAILURE TO YIELD RIGHT-OF-WAY,STATION WAGON/SPORT UTILITY VEHICLE
4408037,2021-04-16,21:30,BROOKLYN,11226.0,40.649788,-73.9622,0,0,UNSPECIFIED,SEDAN
4408416,2021-04-11,11:50,QUEENS,11435.0,40.69507,-73.80114,0,0,PASSING OR LANE USAGE IMPROPER,STATION WAGON/SPORT UTILITY VEHICLE
4407549,2021-04-15,9:57,MANHATTAN,10024.0,40.788673,-73.97136,0,0,PASSING TOO CLOSELY,SEDAN
4408002,2021-04-15,13:07,UNKNOWN,,40.847897,-73.92499,0,0,UNSPECIFIED,SEDAN
4408227,2021-04-14,11:30,BROOKLYN,11221.0,40.68896,-73.93326,1,0,DRIVER INATTENTION/DISTRACTION,TAXI
4408262,2021-04-13,7:25,UNKNOWN,,40.695377,-73.94921,0,0,PASSING OR LANE USAGE IMPROPER,STATION WAGON/SPORT UTILITY VEHICLE
4407897,2021-04-16,18:03,BRONX,10467.0,40.880657,-73.877625,0,0,PASSING OR LANE USAGE IMPROPER,STATION WAGON/SPORT UTILITY VEHICLE
4408187,2021-04-16,21:00,UNKNOWN,,40.828114,-73.93107,0,0,UNSAFE LANE CHANGING,SEDAN
4407975,2021-04-16,10:40,UNKNOWN,,40.781265,-73.97599,1,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4408164,2021-04-16,20:07,MANHATTAN,10033.0,40.848736,-73.93234,0,0,FAILURE TO YIELD RIGHT-OF-WAY,SEDAN
4407910,2021-04-16,12:42,UNKNOWN,,,,2,0,FOLLOWING TOO CLOSELY,STATION WAGON/SPORT UTILITY VEHICLE
4408085,2021-04-15,22:22,BROOKLYN,11212.0,40.65989,-73.90536,0,0,UNSPECIFIED,SEDAN
4408250,2021-04-16,18:40,UNKNOWN,,40.748436,-73.984566,1,0,UNSAFE LANE CHANGING,SEDAN
4408028,2021-04-15,12:38,BROOKLYN,11229.0,40.61033,-73.95932,1,0,UNSAFE LANE CHANGING,SEDAN
4407580,2021-04-14,12:20,QUEENS,11101.0,40.752556,-73.92972,0,0,UNSPECIFIED,SEDAN
4408302,2021-04-14,20:50,UNKNOWN,,40.829697,-73.91313,1,0,FAILURE TO YIELD RIGHT-OF-WAY,SEDAN
4407400,2021-04-14,2:30,MANHATTAN,10002.0,40.718826,-73.98424,0,0,TURNING IMPROPERLY,SEDAN
4408128,2021-04-16,12:38,BROOKLYN,11203.0,40.65241,-73.9264,0,0,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE
4407806,2021-04-15,13:31,UNKNOWN,,,,0,0,PASSING OR LANE USAGE IMPROPER,PICK-UP TRUCK
4408194,2021-04-15,15:20,UNKNOWN,,40.852673,-73.919106,1,0,FOLLOWING TOO CLOSELY,STATION WAGON/SPORT UTILITY VEHICLE
4408289,2021-04-16,15:00,UNKNOWN,,40.851555,-73.952446,0,0,PASSING TOO CLOSELY,BOX TRUCK
4407953,2021-04-16,12:50,UNKNOWN,,40.707928,-73.784294,0,0,TRAFFIC CONTROL DISREGARDED,STATION WAGON/SPORT UTILITY VEHICLE
4408391,2021-04-06,8:50,BRONX,10466.0,40.891876,-73.8616,0,0,OUTSIDE CAR DISTRACTION,SEDAN
4408204,2021-04-15,0:00,QUEENS,11692.0,40.58947,-73.80105,0,0,UNSPECIFIED,SEDAN
4407870,2021-04-01,4:46,MANHATTAN,10016.0,40.74668,-73.9745,0,0,TURNING IMPROPERLY,SEDAN
4407524,2021-04-14,22:17,BRONX,10458.0,40.85814,-73.895744,0,0,UNSPECIFIED,SEDAN
4408353,2021-04-16,14:35,BROOKLYN,11206.0,40.708626,-73.94513,0,0,DRIVER INATTENTION/DISTRACTION,LIFT BOOM
4407243,2021-04-14,2:09,UNKNOWN,,,,1,0,ALCOHOL INVOLVEMENT,SEDAN
4407445,2021-04-14,15:25,QUEENS,11373.0,40.73464,-73.87421,1,0,REACTION TO UNINVOLVED VEHICLE,SEDAN
4408056,2021-04-16,10:00,BROOKLYN,11210.0,40.62855,-73.952835,0,0,UNSPECIFIED,SEDAN
4407327,2021-04-14,13:40,BROOKLYN,11203.0,40.65563,-73.92596,2,0,UNSPECIFIED,SEDAN
4407784,2021-04-16,10:10,QUEENS,11434.0,40.687046,-73.792114,0,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4407928,2021-04-14,11:46,QUEENS,11385.0,40.70326,-73.86474,1,0,DRIVER INATTENTION/DISTRACTION,BIKE
4408107,2021-04-06,16:00,UNKNOWN,,0.0,0.0,1,0,DRIVER INATTENTION/DISTRACTION,BUS
4456830,2021-09-10,0:00,UNKNOWN,,,,1,0,UNSPECIFIED,SEDAN
4407454,2021-04-14,13:00,BROOKLYN,11210.0,40.633114,-73.94928,0,0,DRIVER INATTENTION/DISTRACTION,STATION WAGON/SPORT UTILITY VEHICLE
4407372,2021-04-14,13:30,STATEN ISLAND,10304.0,40.62046,-74.07641,0,0,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE
4407444,2021-04-14,21:24,MANHATTAN,10065.0,40.75964,-73.95817,0,0,REACTION TO UNINVOLVED VEHICLE,STATION WAGON/SPORT UTILITY VEHICLE
4407756,2021-04-13,20:15,UNKNOWN,,40.64254,-73.87652,2,0,FOLLOWING TOO CLOSELY,STATION WAGON/SPORT UTILITY VEHICLE
4407620,2021-04-15,10:30,UNKNOWN,,40.783146,-73.97833,1,0,PASSING TOO CLOSELY,SEDAN
4407412,2021-04-14,23:30,QUEENS,11433.0,40.705452,-73.78149,6,0,REACTION TO UNINVOLVED VEHICLE,TAXI
4407633,2021-04-15,19:00,UNKNOWN,,40.74425,-73.7334,0,0,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE
4407119,2021-04-14,4:35,MANHATTAN,10017.0,40.75348,-73.980896,0,0,UNSAFE LANE CHANGING,STATION WAGON/SPORT UTILITY VEHICLE
4407660,2021-04-14,23:46,BRONX,10461.0,40.84307,-73.848076,2,0,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE
4408154,2021-04-15,12:30,BROOKLYN,11204.0,40.620914,-73.9753,1,0,ILLNES,SEDAN
4407773,2021-04-04,21:43,MANHATTAN,10027.0,40.80889,-73.95581,0,0,UNSAFE SPEED,SEDAN
4407567,2021-04-15,13:18,MANHATTAN,10024.0,40.78847,-73.968895,0,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4407938,2021-04-14,13:36,QUEENS,11385.0,40.712776,-73.90601,1,0,FOLLOWING TOO CLOSELY,PICK-UP TRUCK
4407713,2021-04-16,0:30,QUEENS,11369.0,40.75868,-73.87552,0,0,UNSAFE SPEED,SEDAN
4408017,2021-04-11,13:40,UNKNOWN,,,,0,0,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE
4408208,2021-04-16,17:50,QUEENS,11368.0,40.74661,-73.86473,0,0,ALCOHOL INVOLVEMENT,STATION WAGON/SPORT UTILITY VEHICLE
4408043,2021-04-16,16:01,BRONX,10460.0,40.835705,-73.88875,0,0,UNSAFE SPEED,SEDAN
4408233,2021-03-28,18:30,BROOKLYN,11221.0,40.688404,-73.93803,1,0,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE
4407990,2021-04-12,20:00,QUEENS,11357.0,40.781715,-73.823845,1,0,FAILURE TO YIELD RIGHT-OF-WAY,SEDAN
4408079,2021-04-02,21:15,UNKNOWN,,40.730644,-73.97329,0,0,UNSAFE SPEED,SEDAN
4408217,2021-04-16,15:05,UNKNOWN,,40.75218,-73.85201,0,0,FOLLOWING TOO CLOSELY,SEDAN
4408331,2021-04-16,15:45,BROOKLYN,11222.0,40.731422,-73.94641,1,0,FAILURE TO YIELD RIGHT-OF-WAY,SEDAN
4407698,2021-04-15,8:20,MANHATTAN,10022.0,40.761234,-73.96389,0,0,DRIVER INATTENTION/DISTRACTION,STATION WAGON/SPORT UTILITY VEHICLE
4407825,2021-04-10,19:09,BROOKLYN,11212.0,40.668976,-73.90668,0,0,UNSPECIFIED,SEDAN
4408411,2021-04-12,6:55,UNKNOWN,,,,1,0,FOLLOWING TOO CLOSELY,STATION WAGON/SPORT UTILITY VEHICLE
4408122,2021-04-15,18:20,BROOKLYN,11203.0,40.637276,-73.93177,0,0,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE
4407838,2021-04-11,1:36,UNKNOWN,,40.788685,-73.94386,0,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4456364,2021-09-11,4:27,UNKNOWN,,,,0,0,PASSING TOO CLOSELY,STATION WAGON/SPORT UTILITY VEHICLE
4407948,2021-04-16,22:42,UNKNOWN,,40.87356,-73.81853,0,0,PASSING OR LANE USAGE IMPROPER,SEDAN
4407843,2021-04-14,23:32,MANHATTAN,10029.0,40.795006,-73.9485,1,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4407515,2021-04-15,8:30,UNKNOWN,,40.820095,-73.955086,1,0,UNSPECIFIED,TAXI
4407312,2021-04-14,11:26,UNKNOWN,,40.594334,-73.990944,1,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4407314,2021-04-14,11:00,UNKNOWN,,40.666306,-73.79171,0,0,UNSAFE SPEED,SEDAN
4407489,2021-04-14,12:37,BROOKLYN,11215.0,40.673008,-73.97851,0,0,PASSING OR LANE USAGE IMPROPER,STATION WAGON/SPORT UTILITY VEHICLE
4407656,2021-04-14,0:25,UNKNOWN,,40.583626,-73.98407,0,0,UNSAFE SPEED,STATION WAGON/SPORT UTILITY VEHICLE
4407332,2021-04-14,12:45,BRONX,10468.0,40.874474,-73.90031,0,0,UNSPECIFIED,SEDAN
4407506,2021-04-14,14:25,BROOKLYN,11204.0,40.633995,-73.98138,1,0,UNSPECIFIED,TAXI
4408401,2021-04-14,23:20,UNKNOWN,,40.772327,-73.94531,1,0,UNSPECIFIED,SEDAN
4407677,2021-04-15,18:45,BROOKLYN,11206.0,40.704937,-73.94932,0,0,OTHER VEHICULAR,SEDAN
4407359,2021-04-14,15:34,BROOKLYN,11232.0,40.653873,-74.008156,1,0,REACTION TO UNINVOLVED VEHICLE,SEDAN
4408060,2021-04-16,23:30,UNKNOWN,,,,0,0,UNSPECIFIED,SEDAN
4407533,2021-04-15,3:46,UNKNOWN,,,,0,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4408266,2021-04-08,0:00,UNKNOWN,,40.677917,-73.93861,1,0,FOLLOWING TOO CLOSELY,STATION WAGON/SPORT UTILITY VEHICLE
4407696,2021-04-14,13:20,BROOKLYN,11223.0,40.59857,-73.9689,0,0,UNSPECIFIED,SEDAN
4407261,2021-04-14,6:15,UNKNOWN,,40.809563,-73.92923,0,0,UNSPECIFIED,TRACTOR TRUCK DIESEL
4407857,2021-04-16,15:12,BROOKLYN,11238.0,40.68836,-73.96444,1,0,UNSPECIFIED,SEDAN
4407490,2021-04-14,19:30,BROOKLYN,11212.0,40.666737,-73.90224,0,0,FAILURE TO YIELD RIGHT-OF-WAY,STATION WAGON/SPORT UTILITY VEHICLE
4407788,2021-04-14,10:30,QUEENS,11379.0,40.713173,-73.90076,1,0,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE
4408379,2021-04-15,6:00,QUEENS,11001.0,40.73006,-73.710754,0,0,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE
4408103,2021-04-13,16:20,BROOKLYN,11203.0,40.652317,-73.92752,0,0,DRIVER INATTENTION/DISTRACTION,STATION WAGON/SPORT UTILITY VEHICLE
4408076,2021-04-15,1:20,UNKNOWN,,40.76122,-73.93056,1,0,UNSPECIFIED,BIKE
4408049,2021-04-12,18:00,UNKNOWN,,40.588722,-73.960464,0,0,FAILURE TO YIELD RIGHT-OF-WAY,STATION WAGON/SPORT UTILITY VEHICLE
4407527,2021-04-14,17:25,UNKNOWN,,40.643456,-73.972725,0,0,UNSPECIFIED,SEDAN
4407836,2021-04-12,19:45,BRONX,10467.0,40.865532,-73.86238,0,0,OTHER VEHICULAR,SEDAN
4408274,2021-04-16,16:46,UNKNOWN,,40.67612,-73.936005,1,0,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE
4407547,2021-04-15,9:20,UNKNOWN,,40.620663,-74.1524,1,0,UNSAFE LANE CHANGING,STATION WAGON/SPORT UTILITY VEHICLE
4407815,2021-04-15,13:30,QUEENS,11378.0,40.72166,-73.888664,0,0,FAILURE TO YIELD RIGHT-OF-WAY,STATION WAGON/SPORT UTILITY VEHICLE
4408375,2021-04-14,17:45,QUEENS,11426.0,40.733723,-73.72516,0,0,UNSPECIFIED,SEDAN
